file_name,sent,annotate1,annotate2
11_little_brother_and_little_sister.emmood,"And now the sister wept over her poor bewitched brother, and the little roe wept also, and sat sorrowfully near to her.",Sa:Sa,S:S
11_little_brother_and_little_sister.emmood,"But at last the girl said, ""Be quiet, dear little roe, I will never, never leave you.""",N:N,S:-
11_little_brother_and_little_sister.emmood,"Then she untied her golden garter and put it round the roebuck""s neck, and she plucked rushes and wove them into a soft cord.",N:N,N:N
11_little_brother_and_little_sister.emmood,"With this she tied the little beast and led it on, and she walked deeper and deeper into the forest.",N:N,N:N
11_little_brother_and_little_sister.emmood,"And when they had gone a very long way they came at last to a little house, and the girl looked in; and as it was empty, she thought, ""We can stay here and live.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"Then she sought for leaves and moss to make a soft bed for the roe; and every morning she went out and gathered roots and berries and nuts for herself, and brought tender grass for the roe, who ate out of her hand, and was content and played round about her.",H:N,H:N
11_little_brother_and_little_sister.emmood,"In the evening, when the sister was tired, and had said her prayer, she laid her head upon the roebuck""s back: that was her pillow, and she slept softly on it.",N:N,H:N
11_little_brother_and_little_sister.emmood,And if only the brother had had his human form it would have been a delightful life.,N:N,H:N
11_little_brother_and_little_sister.emmood,For some time they were alone like this in the wilderness.,N:N,N:N
11_little_brother_and_little_sister.emmood,But it happened that the King of the country held a great hunt in the forest.,N:N,N:N
11_little_brother_and_little_sister.emmood,"Then the blasts of the horns, the barking of dogs, and the merry shouts of the huntsmen rang through the trees, and the roebuck heard all, and was only too anxious to be there.",Su+:N,+:N
11_little_brother_and_little_sister.emmood,"""Oh,"" said he, to his sister, ""let me be off to the hunt, I cannot bear it any longer;"" and he begged so much that at last she agreed.",N:Sa,+:N
11_little_brother_and_little_sister.emmood,"""But,"" said she to him, ""come back to me in the evening; I must shut my door for fear of the rough huntsmen, so knock and say, ""My little sister, let me in!"" that I may know you; and if you do not say that, I shall not open the door.""",N:N,N:N
11_little_brother_and_little_sister.emmood,Then the young roebuck sprang away; so happy was he and so merry in the open air.,H:H,H:N
11_little_brother_and_little_sister.emmood,"The King and the huntsmen saw the pretty creature, and started after him, but they could not catch him, and when they thought that they surely had him, away he sprang through the bushes and could not be seen.",N:N,N:N
11_little_brother_and_little_sister.emmood,"When it was dark he ran to the cottage, knocked, and said, ""My little sister, let me in.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"Then the door was opened for him, and he jumped in, and rested himself the whole night through upon his soft bed.",N:N,N:N
11_little_brother_and_little_sister.emmood,"The next day the hunt went on afresh, and when the roebuck again heard the bugle-horn, and the ho! ho! of the huntsmen, he had no peace, but said, ""Sister, let me out, I must be off.""",H:N,H:N
11_little_brother_and_little_sister.emmood,"His sister opened the door for him, and said, ""But you must be here again in the evening and say your pass-word.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"When the King and his huntsmen again saw the young roebuck with the golden collar, they all chased him, but he was too quick and nimble for them.",N:N,N:N
11_little_brother_and_little_sister.emmood,"This went on for the whole day, but at last by the evening the huntsmen had surrounded him, and one of them wounded him a little in the foot, so that he limped and ran slowly.",N:N,N:-
11_little_brother_and_little_sister.emmood,"Then a hunter crept after him to the cottage and heard how he said, ""My little sister, let me in,"" and saw that the door was opened for him, and was shut again at once.",N:N,N:N
11_little_brother_and_little_sister.emmood,"The huntsman took notice of it all, and went to the King and told him what he had seen and heard.",N:N,N:N
11_little_brother_and_little_sister.emmood,"Then the King said, ""To-morrow we will hunt once more.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"The little sister, however, was dreadfully frightened when she saw that her fawn was hurt.",F:F,F:F
11_little_brother_and_little_sister.emmood,"She washed the blood off him, laid herbs on the wound, and said, ""Go to your bed, dear roe, that you may get well again.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"But the wound was so slight that the roebuck, next morning, did not feel it any more.",N:N,N:N
11_little_brother_and_little_sister.emmood,"And when he again heard the sport outside, he said, ""I cannot bear it, I must be there; they shall not find it so easy to catch me.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"The sister cried, and said, ""This time they will kill you, and here am I alone in the forest and forsaken by all the world.",F:Sa,F:S
11_little_brother_and_little_sister.emmood,"I will not let you out.""",F:N,F:S
11_little_brother_and_little_sister.emmood,"""Then you will have me die of grief,"" answered the roe; ""when I hear the bugle-horns I feel as if I must jump out of my skin.""",A:N,A:S
11_little_brother_and_little_sister.emmood,"Then the sister could not do otherwise, but opened the door for him with a heavy heart, and the roebuck, full of health and joy, bounded into the forest.",F:H,F:S
11_little_brother_and_little_sister.emmood,"When the King saw him, he said to his huntsmen, ""Now chase him all day long till night-fall, but take care that no one does him any harm.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"As soon as the sun had set, the King said to the huntsman, ""Now come and show me the cottage in the wood;"" and when he was at the door, he knocked and called out, ""Dear little sister, let me in.""",N:N,N:N
11_little_brother_and_little_sister.emmood,"Then the door opened, and the King walked in, and there stood a maiden more lovely than any he had ever seen.",Su+:N,+:N
11_little_brother_and_little_sister.emmood,"The maiden was frightened when she saw, not her little roe, but a man come in who wore a golden crown upon his head.",F:F,F:F
11_little_brother_and_little_sister.emmood,"But the King looked kindly at her, stretched out his hand, and said, ""Will you go with me to my palace and be my dear wife?""",H:N,H:H
11_little_brother_and_little_sister.emmood,"""Yes, indeed,"" answered the maiden, ""but the little roe must go with me, I cannot leave him.""",H:N,H:H
11_little_brother_and_little_sister.emmood,"The King said, ""It shall stay with you as long as you live, and shall want nothing.""",N:N,H:N
11_little_brother_and_little_sister.emmood,"Just then he came running in, and the sister again tied him with the cord of rushes, took it in her own hand, and went away with the King from the cottage.",N:N,H:N
11_little_brother_and_little_sister.emmood,"The King took the lovely maiden upon his horse and carried her to his palace, where the wedding was held with great pomp.",N:N,H:N
11_little_brother_and_little_sister.emmood,"She was now the Queen, and they lived for a long time happily together; the roebuck was tended and cherished, and ran about in the palace-garden.",H:N,H:H
11_little_brother_and_little_sister.emmood,"But the wicked step-mother, because of whom the children had gone out into the world, thought all the time that the sister had been torn to pieces by the wild beasts in the wood, and that the brother had been shot for a roebuck by the huntsmen.",N:N,N:-
11_little_brother_and_little_sister.emmood,"Now when she heard that they were so happy, and so well off, envy and hatred rose in her heart and left her no peace, and she thought of nothing but how she could bring them again to misfortune.",A:A,A:A
11_little_brother_and_little_sister.emmood,"Her own daughter, who was ugly as night, and had only one eye, grumbled at her and said, ""A Queen! that ought to have been my luck.""",D:N,D:-
11_little_brother_and_little_sister.emmood,"""Only be quiet,"" answered the old woman, and comforted her by saying, ""when the time comes I shall be ready.""",A:N,A:A
11_little_brother_and_little_sister.emmood,"As time went on, the Queen had a pretty little boy, and it happened that the King was out hunting; so the old witch took the form of the chamber-maid, went into the room where the Queen lay, and said to her, ""Come, the bath is ready; it will do you good, and give you fresh strength; make haste before it gets cold.""",N:N,N:-
11_little_brother_and_little_sister.emmood,"The daughter also was close by; so they carried the weakly Queen into the bath-room, and put her into the bath; then they shut the door and ran away.",N:N,N:-
